source airport,destination airport,airplane type,total Cost,break even cost per ticket, loss per flight
Seattle-Tacoma International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A220-300,24425.416517149046,508.86284410727177,-15265.885323218154
Seattle-Tacoma International Airport,Dallas/Fort Worth International Airport,Boeing 737-600,22657.56340427371,634.6656415762945,-8060.253648018937
Seattle-Tacoma International Airport,Dallas/Fort Worth International Airport,Boeing 767-800,27321.95425534214,481.86868175206604,-16238.974575044622
Seattle-Tacoma International Airport,Dallas/Fort Worth International Airport,Airbus A200-100,22002.912056755336,543.2817791791441,-9507.431135635023
Seattle-Tacoma International Airport,Dallas/Fort Worth International Airport,Airbus A220-300,19547.969503561428,407.2493646575297,-10181.234116438243
Seattle-Tacoma International Airport,Denver International Airport,Boeing 737-600,15504.994249563808,434.3135644135521,-11596.172169841839
Seattle-Tacoma International Airport,Denver International Airport,Boeing 767-800,18381.242811954762,324.18417657768543,-15463.585222755593
Seattle-Tacoma International Airport,Denver International Airport,Airbus A200-100,15101.310240807185,372.8718577977083,-11745.46352062781
Seattle-Tacoma International Airport,Denver International Airport,Airbus A220-300,13587.49520796984,283.072816832705,-11039.839856475495
Seattle-Tacoma International Airport,O'Hare International Airport,Boeing 737-600,23310.7113532997,652.961102333325,-4374.839385633273
Seattle-Tacoma International Airport,O'Hare International Airport,Boeing 767-800,28138.389191624625,496.26788697750663,-13746.620469276932
Seattle-Tacoma International Airport,O'Hare International Airport,Airbus A200-100,22633.142533885675,558.8430255280414,-6426.694793572475
Seattle-Tacoma International Airport,O'Hare International Airport,Airbus A220-300,20092.259461083082,418.5887387725642,-7953.186036678719
Seattle-Tacoma International Airport,Los Angeles International Airport,Boeing 767-800,17432.969954948843,307.45978756523533,-830.1414264261366
Seattle-Tacoma International Airport,John F. Kennedy International Airport,Boeing 737-600,31177.970362433192,873.3325031493893,-13711.320299445408
Seattle-Tacoma International Airport,John F. Kennedy International Airport,Boeing 767-800,37972.46295304149,669.7083413234831,-24578.296126571826
Seattle-Tacoma International Airport,John F. Kennedy International Airport,Airbus A200-100,30224.3573672601,746.280428821237,-15298.748790835361
Seattle-Tacoma International Airport,John F. Kennedy International Airport,Airbus A220-300,26648.308635360994,555.1730965700207,-15544.84670396058
Seattle-Tacoma International Airport,Harry Reid International Airport,Boeing 737-600,13754.596308048787,385.2828097492658,-11057.616639803926
Seattle-Tacoma International Airport,Harry Reid International Airport,Boeing 767-800,16193.245385060985,285.5951567030156,-14194.079288139876
Seattle-Tacoma International Airport,Harry Reid International Airport,Airbus A200-100,13412.32977092427,331.1686363191178,-11094.149316690446
Seattle-Tacoma International Airport,Harry Reid International Airport,Airbus A220-300,12128.830256707322,252.68396368140256,-10360.042510937505
Seattle-Tacoma International Airport,Orlando International Airport,Boeing 737-600,32706.48336190773,916.1479933307488,-25377.29941526174
Seattle-Tacoma International Airport,Orlando International Airport,Boeing 767-800,39883.10420238467,703.4057178551088,-34255.8584595438
Seattle-Tacoma International Airport,Orlando International Airport,Airbus A200-100,31699.238331665358,782.6972427571693,-25437.660389608005
Seattle-Tacoma International Airport,Orlando International Airport,Airbus A220-300,27922.069468256443,581.7097805886759,-23268.391223547034
Seattle-Tacoma International Airport,Miami International Airport,Boeing 737-600,34630.82550371589,970.0511345578682,-25900.365292695074
Seattle-Tacoma International Airport,Miami International Airport,Boeing 767-800,42288.53187964486,745.8294864134897,-35576.06650192346
Seattle-Tacoma International Airport,Miami International Airport,Airbus A200-100,33556.059696567965,828.5446838658756,-26099.157541775086
Seattle-Tacoma International Airport,Miami International Airport,Airbus A220-300,29525.687919763237,615.1184983284007,-23989.621434807632
Seattle-Tacoma International Airport,Charlotte Douglas International Airport,Boeing 737-600,29594.729052030478,828.9840070596773,-22962.85699555306
Seattle-Tacoma International Airport,Charlotte Douglas International Airport,Boeing 767-800,35993.4113150381,634.8044323639878,-30914.9758561262
Seattle-Tacoma International Airport,Charlotte Douglas International Airport,Airbus A200-100,28696.668383538185,708.5597131737824,-23028.190678147927
Seattle-Tacoma International Airport,Charlotte Douglas International Airport,Airbus A220-300,25328.940876692064,527.686268264418,-21107.45073057672
Seattle-Tacoma International Airport,Phoenix Sky Harbor International Airport,Boeing 737-600,16460.090342710944,461.06695637845786,-10005.152953412533
Seattle-Tacoma International Airport,Phoenix Sky Harbor International Airport,Boeing 767-800,19575.112928388684,345.2400869204354,-14741.751711502588
Seattle-Tacoma International Airport,Phoenix Sky Harbor International Airport,Airbus A200-100,16022.894190335126,395.62701704531173,-10484.115951700762
Seattle-Tacoma International Airport,Phoenix Sky Harbor International Airport,Airbus A220-300,14383.408618925789,299.6543462276206,-10188.247771739101
Seattle-Tacoma International Airport,Newark Liberty International Airport,Boeing 737-600,30951.644271474368,866.9928367359768,-13611.787536754833
Seattle-Tacoma International Airport,Newark Liberty International Airport,Boeing 767-800,37689.555339342965,664.7187890536678,-24395.179558269607
Seattle-Tacoma International Airport,Newark Liberty International Airport,Airbus A200-100,30005.972542650714,740.8882109296472,-15188.208324057769
Seattle-Tacoma International Airport,Newark Liberty International Airport,Airbus A220-300,26459.703559561975,551.2438241575411,-15434.827076411153
Seattle-Tacoma International Airport,San Francisco International Airport,Boeing 737-600,11642.763843955177,326.1278387662515,-4794.079229863896
Seattle-Tacoma International Airport,San Francisco International Airport,Boeing 767-800,13553.454804943973,239.03800361453216,-8533.656729038797
Seattle-Tacoma International Airport,San Francisco International Airport,Airbus A200-100,11374.596691535698,280.85423929717774,-5476.657666294966
Seattle-Tacoma International Airport,San Francisco International Airport,Airbus A220-300,10368.969869962648,216.02020562422183,-5832.545551853989
Seattle-Tacoma International Airport,George Bush Intercontinental Airport,Boeing 737-600,25068.036137658142,702.1858862089116,-10322.132527270998
Seattle-Tacoma International Airport,George Bush Intercontinental Airport,Boeing 767-800,30335.04517207268,535.0096150277369,-19099.843256490207
Seattle-Tacoma International Airport,George Bush Intercontinental Airport,Airbus A200-100,24328.8067994947,600.7112789998691,-11713.86994049745
Seattle-Tacoma International Airport,George Bush Intercontinental Airport,Airbus A220-300,21556.696781381786,449.09784961212057,-12125.641939527255
Seattle-Tacoma International Airport,Logan International Airport,Boeing 737-600,32008.677392570364,896.6016076350243,-18559.653278045
Seattle-Tacoma International Airport,Logan International Airport,Boeing 767-800,39010.84674071296,688.0219883723627,-28690.51691512752
Seattle-Tacoma International Airport,Logan International Airport,Airbus A200-100,31025.916782304746,766.0720193161666,-19534.836492562248
Seattle-Tacoma International Airport,Logan International Airport,Airbus A220-300,27340.56449380864,569.5950936210133,-18796.63808949344
Seattle-Tacoma International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 737-600,34543.65609185325,967.6094143376262,-25835.171362814614
Seattle-Tacoma International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 767-800,42179.57011481656,743.907762166077,-35484.40025532187
Seattle-Tacoma International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A200-100,33471.94886056016,826.4678731002508,-26033.7380026579
Seattle-Tacoma International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A220-300,29453.04674321104,613.6051404835633,-23930.60047885897
Seattle-Tacoma International Airport,Minneapolis-Saint Paul International Airport,Boeing 737-600,19702.21794435894,551.8828555842841,-13631.506532931817
Seattle-Tacoma International Airport,Minneapolis-Saint Paul International Airport,Boeing 767-800,23627.77243044868,416.7155631472431,-19043.901235829006
Seattle-Tacoma International Airport,Minneapolis-Saint Paul International Airport,Airbus A200-100,19151.2629287674,472.87068959919503,-13949.685343176254
Seattle-Tacoma International Airport,Minneapolis-Saint Paul International Airport,Airbus A220-300,17085.181620299118,355.9412837562316,-13169.82749898057
Seattle-Tacoma International Airport,LaGuardia Airport,Boeing 737-600,31080.930381432674,870.6142963986745,-13668.644453459183
Seattle-Tacoma International Airport,LaGuardia Airport,Boeing 767-800,37851.162976790845,667.5690119363466,-24499.782738063914
Seattle-Tacoma International Airport,LaGuardia Airport,Airbus A200-100,30130.722297873635,743.968451799349,-15251.353261886654
Seattle-Tacoma International Airport,LaGuardia Airport,Airbus A220-300,26567.441984527228,553.4883746776505,-15497.674490974217
Seattle-Tacoma International Airport,Detroit Metropolitan Airport,Boeing 737-600,25630.24796247228,717.9341165958623,-16297.10444672607
Seattle-Tacoma International Airport,Detroit Metropolitan Airport,Boeing 767-800,31037.809953090353,547.4040556100591,-23921.557230159582
Seattle-Tacoma International Airport,Detroit Metropolitan Airport,Airbus A200-100,24871.29189361361,614.1059726818175,-16887.91424874998
Seattle-Tacoma International Airport,Detroit Metropolitan Airport,Airbus A220-300,22025.20663539357,458.85847157069935,-16060.046504974478
Seattle-Tacoma International Airport,Philadelphia International Airport,Boeing 737-600,30695.89606766755,859.8290215032928,-14359.144659104986
Seattle-Tacoma International Airport,Philadelphia International Airport,Boeing 767-800,37369.87008458444,659.0806011390555,-24847.33866294239
Seattle-Tacoma International Airport,Philadelphia International Airport,Airbus A200-100,29759.1979600301,734.7950113587679,-15798.092744213509
Seattle-Tacoma International Airport,Philadelphia International Airport,Airbus A220-300,26246.580056389626,546.8037511747839,-15857.308784068733
Seattle-Tacoma International Airport,Salt Lake City International Airport,Boeing 737-600,11736.58669927729,328.75592995174486,-10421.56297947031
Seattle-Tacoma International Airport,Salt Lake City International Airport,Boeing 767-800,13670.733374096613,241.106408714226,-12706.30773923971
